#Año	Mes	CentMaq	Fuente	Region	EnGenerada-GWh
2020	6	22	6	102	3
2020	6	23	5	104	0
2020	6	24	5	102	2.6
2020	6	25	5	102	0.1
2020	6	26	5	103	3.7
2020	6	27	6	107	0.2
2020	6	29	6	104	0.3
2020	6	30	4	108	11.3
2020	6	31	5	103	0
2020	6	32	2	107	1.8
2020	6	33	5	104	0
2020	6	34	4	101	34.3
2020	6	35	6	102	0.4
2020	6	36	6	102	0.5
2020	6	37	6	102	2.9
2020	6	38	5	104	1.1
2020	6	39	4	108	9.7
2020	6	40	4	108	2.2
2020	6	41	6	104	0.3
2020	6	43	4	101	7.2
2020	6	44	4	101	24.3
2020	6	45	2	101	3.2
2020	6	46	5	107	0
2020	6	47	5	104	0
2020	6	48	6	107	1.5
2020	6	49	5	102	2.8
2020	6	50	4	108	10.2
2020	6	52	2	102	0.1
2020	6	53	4	101	0
2020	6	54	4	101	17.1
2020	6	55	4	101	4
2020	6	56	6	104	0.3
2020	6	57	6	104	0.5
2020	6	58	6	104	0
2020	6	59	6	104	11.2
2020	6	60	3	107	0.6
2020	6	61	2	102	0.7
2020	6	62	4	107	0.8
2020	6	63	3	102	0
2020	6	64	4	101	6
2020	6	65	4	101	34.4
2020	6	67	5	104	0.5
2020	6	68	3	107	1.1
2020	6	69	6	107	2.1
2020	6	70	6	104	0.2
2020	6	71	5	107	5.3
2020	6	72	5	102	1.1
2020	6	73	4	108	22
2020	6	74	4	108	12.8
2020	6	75	5	107	0.5
2020	6	76	5	104	0.1
2020	6	77	5	104	0.4
2020	6	78	5	102	0
2020	6	79	4	108	42.2
2020	6	80	4	102	21.3
2020	6	81	4	101	12.9
2020	6	82	4	101	0
2020	6	83	4	103	3.9
2020	6	84	3	101	0
2020	6	85	5	104	0.1
2020	6	86	6	107	4.7
2020	6	88	4	102	8.7
2020	6	90	4	101	18.8
2020	6	91	6	104	0.1
2020	6	92	2	101	1
2020	6	93	3	106	1.7
2020	6	94	4	108	25.3
2020	6	95	4	108	55
2020	6	96	5	102	1.9
2020	6	98	4	103	36.2
2020	6	99	4	103	3.9
2020	6	100	3	102	2.5
2020	6	101	3	107	3.9
2020	6	102	3	106	7.8
2020	6	103	5	107	3.3
2020	6	104	5	104	1.3
2020	6	105	4	108	15.1
2020	6	106	4	108	9
2020	6	107	4	108	9
2020	6	108	5	102	2
2020	6	109	5	103	2.4
2020	6	110	5	107	8.5
2020	6	111	5	103	0
2020	6	112	5	107	2.1
2020	6	114	6	104	0.7
2020	6	115	5	103	0
2020	6	117	6	107	3.1
2020	6	120	4	101	58.9
2020	6	121	6	104	0.1
2020	6	122	6	104	0.1
2020	6	123	2	101	3.3
2020	6	124	5	104	0.5
2020	6	125	2	101	6.2
2020	6	127	2	105	0.9
2020	6	128	6	102	0.4
2020	6	129	5	102	4
2020	6	130	3	107	19.4
2020	6	131	6	104	0.1
2020	6	132	5	104	0
2020	6	133	3	102	2.3
2020	6	134	2	102	0.5
2020	6	136	6	107	0.9
2020	6	137	6	107	2.1
2020	6	138	4	108	0
2020	6	139	6	102	0.1
2020	6	140	5	107	3.9
2020	6	141	6	104	0.5
2020	6	142	6	104	4.2
2020	6	143	6	104	1.6
2020	6	144	5	104	2.6
2020	6	145	6	104	3.3
2020	6	146	6	104	3.3
2020	6	147	4	101	1.5
2020	6	148	4	101	22
2020	6	149	2	102	0.4
2020	6	150	2	102	0.6
2020	6	113	5	104	0.1
2020	6	2	1	105	0
2020	6	2	1	105	0
2020	6	42	1	101	0
2020	6	42	1	101	0
2020	6	66	1	104	0
2020	6	66	1	104	0
2020	6	87	1	101	0
2020	6	87	1	101	0
2020	6	97	1	101	0
2020	6	97	1	101	0
2020	6	116	1	104	0
2020	6	116	1	104	0
2020	6	116	1	104	0
2020	6	126	1	105	0
2020	6	135	1	105	0
2020	6	119	5	104	0
2020	6	118	5	105	0
2020	6	18	5	104	0
2020	7	18	5	104	0
2020	7	118	5	105	0
2020	7	1	4	102	17.4
2020	7	3	4	108	27
2020	7	4	4	108	38.8
2020	7	5	5	108	6
2020	7	6	6	104	0.3
2020	7	7	4	107	23.7
2020	7	8	4	107	3.6
2020	7	9	4	107	5.1
2020	7	10	2	105	4.5
2020	7	11	4	101	23
2020	7	12	4	101	12.6
2020	7	13	4	108	7.8
2020	7	14	4	108	31
2020	7	15	2	102	1
2020	7	15	2	102	0.7
2020	7	16	2	102	0.8
2020	7	16	2	102	0.9
2020	7	19	5	107	2.7
2020	7	20	6	107	13.2
2020	7	21	5	102	0
2020	7	22	6	102	3
2020	7	23	5	104	2.7
2020	7	24	5	102	2
2020	7	25	5	102	0
2020	7	26	5	103	2.5
2020	7	63	3	102	0
2020	7	27	6	107	0.2
2020	7	29	6	104	0.3
2020	7	30	4	108	12.2
2020	7	31	5	103	0
2020	7	32	2	107	1.9
2020	7	33	5	104	0
2020	7	34	4	101	38.7
2020	7	35	6	102	0.5
2020	7	36	6	102	0.5
2020	7	37	6	102	2.9
2020	7	38	5	104	1.6
2020	7	39	4	108	6.6
2020	7	40	4	108	1.5
2020	7	41	6	104	0.3
2020	7	43	4	101	6.8
2020	7	44	4	101	27.8
2020	7	45	2	101	3.7
2020	7	46	5	107	0.5
2020	7	47	5	104	0
2020	7	48	6	107	1.8
2020	7	49	5	102	2.3
2020	7	50	4	108	8.5
2020	7	52	2	102	0.2
2020	7	53	4	101	9.1
2020	7	54	4	101	18.4
2020	7	55	4	101	4.5
2020	7	56	6	104	0.3
2020	7	57	6	104	0.5
2020	7	59	6	104	13.4
2020	7	60	3	107	2.9
2020	7	61	2	102	0.7
2020	7	62	4	107	1.4
2020	7	64	4	101	6.7
2020	7	65	4	101	38.5
2020	7	67	5	104	0.5
2020	7	68	3	107	1.3
2020	7	69	6	107	2.4
2020	7	70	6	104	0.2
2020	7	71	5	107	4.1
2020	7	72	5	102	1.1
2020	7	73	4	108	22.8
2020	7	74	4	108	13.3
2020	7	75	5	107	0.6
2020	7	76	5	104	0.2
2020	7	77	5	104	0
2020	7	78	5	102	0
2020	7	79	4	108	32.3
2020	7	80	4	102	5.8
2020	7	81	4	101	16.2
2020	7	82	4	101	0
2020	7	83	4	103	13.2
2020	7	84	3	101	0
2020	7	85	5	104	0.1
2020	7	86	6	107	5.4
2020	7	88	4	102	2.4
2020	7	90	4	101	20.3
2020	7	91	6	104	0.1
2020	7	92	2	101	0.8
2020	7	93	3	106	1.8
2020	7	94	4	108	27.7
2020	7	95	4	108	57.3
2020	7	96	5	102	0.1
2020	7	98	4	103	36
2020	7	99	4	103	3.1
2020	7	100	3	102	6.1
2020	7	101	3	107	3.9
2020	7	102	3	106	7.2
2020	7	103	5	107	2.5
2020	7	104	5	104	1.7
2020	7	105	4	108	15.4
2020	7	106	4	108	9.7
2020	7	107	4	108	8.8
2020	7	108	5	102	1.6
2020	7	109	5	103	2.9
2020	7	110	5	107	9.4
2020	7	111	5	103	0
2020	7	112	5	107	1.8
2020	7	113	5	104	0
2020	7	114	6	104	0.7
2020	7	115	5	103	0
2020	7	117	6	107	3.6
2020	7	119	5	104	0
2020	7	120	4	101	75.3
2020	7	120	4	101	11.4
2020	7	121	6	104	0.1
2020	7	122	6	104	0.1
2020	7	123	2	101	3.7
2020	7	124	5	104	0.6
2020	7	125	2	101	6.4
2020	7	127	2	105	1
2020	7	128	6	102	0.5
2020	7	129	5	102	3.7
2020	7	130	3	107	17.8
2020	7	131	6	104	0.5
2020	7	132	5	104	0.3
2020	7	133	3	102	2.2
2020	7	134	2	102	0.5
2020	7	136	6	107	1.1
2020	7	137	6	107	2.5
2020	7	138	4	108	0
2020	7	139	6	102	0.1
2020	7	140	5	107	4.1
2020	7	141	6	104	0.8
2020	7	142	6	104	4
2020	7	143	6	104	1.5
2020	7	144	5	104	3.4
2020	7	145	6	104	3.1
2020	7	146	6	104	3
2020	7	147	4	101	1.5
2020	7	148	4	101	22.7
2020	7	149	2	102	0.6
2020	7	150	2	102	0.5
2020	7	2	1	105	0
2020	7	2	1	105	0
2020	7	42	1	101	0
2020	7	42	1	101	0
2020	7	66	1	104	0
2020	7	66	1	104	0
2020	7	87	1	101	0
2020	7	87	1	101	0
2020	7	97	1	101	0
2020	7	97	1	101	0
2020	7	116	1	104	0
2020	7	116	1	104	0
2020	7	116	1	104	0
2020	7	126	1	105	0
2020	7	135	1	105	0
2020	7	51	3	106	1.3
2020	7	17	3	106	0
2020	7	58	6	104	0
2020	8	58	6	104	0
2020	8	1	4	102	18.8
2020	8	3	4	108	32.5
2020	8	4	4	108	47
2020	8	5	5	108	9.9
2020	8	6	6	104	0.5
2020	8	7	4	107	30.5
2020	8	8	4	107	4.3
2020	8	9	4	107	6.2
2020	8	10	2	105	4.5
2020	8	11	4	101	22.5
2020	8	12	4	101	13.7
2020	8	13	4	108	11.9
2020	8	14	4	108	49.6
2020	8	15	2	102	1.3
2020	8	15	2	102	0.7
2020	8	16	2	102	0.8
2020	8	16	2	102	0.8
2020	8	19	5	107	2.8
2020	8	20	6	107	15.4
2020	8	22	6	102	4.4
2020	8	23	5	104	5.1
2020	8	24	5	102	2.3
2020	8	25	5	102	0
2020	8	26	5	103	1.8
2020	8	27	6	107	0.3
2020	8	29	6	104	0.4
2020	8	30	4	108	14.2
2020	8	31	5	103	0.2
2020	8	32	2	107	0.6
2020	8	33	5	104	1
2020	8	34	4	101	40.8
2020	8	35	6	102	0.8
2020	8	36	6	102	0.7
2020	8	37	6	102	4.3
2020	8	38	5	104	1.7
2020	8	39	4	108	12.3
2020	8	40	4	108	2.6
2020	8	41	6	104	0.4
2020	8	43	4	101	8
2020	8	44	4	101	31.9
2020	8	45	2	101	3.7
2020	8	46	5	107	2.9
2020	8	47	5	104	0.5
2020	8	48	6	107	2.3
2020	8	49	5	102	2.6
2020	8	50	4	108	12
2020	8	51	3	106	3.5
2020	8	52	2	102	0.3
2020	8	53	4	101	1.7
2020	8	54	4	101	18.6
2020	8	55	4	101	4.9
2020	8	56	6	104	0.4
2020	8	57	6	104	0.6
2020	8	59	6	104	16.9
2020	8	60	3	107	2.9
2020	8	61	2	102	0.7
2020	8	62	4	107	1.2
2020	8	63	3	102	0
2020	8	64	4	101	7.3
2020	8	65	4	101	43.3
2020	8	67	5	104	0.6
2020	8	68	3	107	0.4
2020	8	69	6	107	2.9
2020	8	70	6	104	0.3
2020	8	71	5	107	6.3
2020	8	72	5	102	1
2020	8	73	4	108	26.5
2020	8	74	4	108	16.4
2020	8	75	5	107	0.7
