Mes	CentMaq	Fuente	Region	EnGenerada-GWh
abr-20	PAMEEO	4	101	10.5
abr-20	PASIFV	6	104	0.2
abr-20	PERG	2	101	0.7
abr-20	PESP	3	106	1.6
abr-20	PMA1EO	4	108	25.7
abr-20	PMA2EO	4	108	52.9
abr-20	PMORHI	5	102	3.5
abr-20	PNUE	1	101	0.0
abr-20	PNUE	1	101	0.0
abr-20	POM1EO	4	103	26.5
abr-20	POM2EO	4	103	3.3
abr-20	PROD	3	102	6.3
abr-20	PROV	3	107	0.0
abr-20	PUPI	3	106	7.3
abr-20	PVIEHI	5	107	5.3
abr-20	QULLHI	5	104	3.2
abr-20	RAW1EO	4	108	12.4
abr-20	RAW2EO	4	108	7.9
abr-20	RAW3EO	4	108	8.1
abr-20	REOLHI	5	102	4.9
abr-20	RESCHI	5	103	0.9
abr-20	RHONHI	5	107	11.6
abr-20	ROMEHI	5	103	1.7
abr-20	RREYHI	5	107	2.9
abr-20	SALOHI	5	104	0.1
abr-20	SANDFV	6	104	1.0
abr-20	SANDHI	5	103	0.0
abr-20	SARC	1	104	0.0
abr-20	SARC	1	104	0.0
abr-20	SARC	1	104	0.0
abr-20	SAUJFV	6	107	4.0
abr-20	SEMIHI	5	105	0.0
abr-20	SGUIHI	5	104	0.0
abr-20	SJMTEO	4	101	34.3
abr-20	SJU2FV	6	104	0.1
abr-20	SJUAFV	6	104	0.2
abr-20	SMAN	2	101	3.6
abr-20	SMARHI	5	104	1.1
abr-20	SMIG	2	101	6.9
abr-20	SNIC	1	105	0.0
abr-20	SPEV	2	105	0.0
abr-20	SPUNFV	6	102	0.7
abr-20	SROQHI	5	102	5.1
abr-20	TABA	3	107	0.0
abr-20	TBENHI	5	104	0.0
abr-20	TICI	3	102	1.7
abr-20	TIGO	2	102	0.1
abr-20	TIMB	1	105	0.0
abr-20	TIN2FV	6	107	1.1
abr-20	TINOFV	6	107	2.2
abr-20	TORDEO	4	108	0.0
abr-20	TSANFV	6	102	0.1
abr-20	TUNAHI	5	107	3.6
abr-20	UL42FV	6	104	1.0
abr-20	ULL3FV	6	104	5.8
abr-20	ULL4FV	6	104	2.3
abr-20	ULLUHI	5	104	4.9
abr-20	ULN1FV	6	104	4.5
abr-20	ULN2FV	6	104	4.6
abr-20	VLO2EO	4	101	1.1
abr-20	VLONEO	4	101	18.1
abr-20	YANQ	2	102	0.7
may-20	ACHIEO	4	102	17.2
may-20	AESP	1	105	0.0
may-20	AESP	1	105	0.0
may-20	ALU1EO	4	108	24.1
may-20	ALUAEO	4	108	35.8
may-20	AMEGHI	5	108	5.6
may-20	ANPCFV	6	104	0.4
may-20	AR21EO	4	107	22.1
may-20	ARAUEO	4	107	5.5
may-20	ARAUEO	4	107	3.9
may-20	AVEL	2	105	4.5
may-20	BAHIEO	4	101	18.6
may-20	BANDEO	4	101	15.3
may-20	BIC2EO	4	108	8.7
may-20	BICEEO	4	108	36.0
may-20	BRC1	2	102	0.9
may-20	BRC1	2	102	0.4
may-20	BRC2	2	102	0.5
may-20	BRC2	2	102	0.5
may-20	CACVHI	5	104	0.0
may-20	CADIHI	5	107	2.2
may-20	CAFAFV	6	107	13.9
may-20	CALEHI	5	102	0.0
may-20	CALOFV	6	102	3.8
may-20	CARRHI	5	104	0.0
may-20	CASSHI	5	102	3.8
may-20	CEJEHI	5	102	0.1
may-20	CESPHI	5	103	3.6
may-20	CHEPFV	6	107	0.3
may-20	CHI1	6	104	0.4
may-20	CHNOEO	4	108	11.0
may-20	CIPOHI	5	103	0.3
may-20	CITR	2	107	1.2
may-20	COROHI	5	104	0.0
may-20	CORTEO	4	101	37.9
may-20	CSOLFV	6	102	0.6
may-20	CUM2FV	6	102	0.0
may-20	CUMBFV	6	102	3.7
may-20	CVIEHI	5	104	1.5
may-20	DIA2EO	4	108	2.9
may-20	DIADEO	4	108	0.6
may-20	DIAGFV	6	104	0.4
may-20	DSUD	1	101	0.0
may-20	DSUD	1	101	0.0
may-20	EN1MEO	4	101	7.5
may-20	ENE1EO	4	101	25.6
may-20	ENRS	2	101	3.5
may-20	ESCAHI	5	107	0.0
may-20	ETIGHI	5	104	0.0
may-20	FIAMFV	6	107	1.6
may-20	FSIMHI	5	102	4.1
may-20	GARAEO	4	108	9.6
may-20	GIG1	2	102	0.1
may-20	GNV1EO	4	101	0.0
may-20	GNV2EO	4	101	18.5
may-20	GRIOEO	4	101	4.6
may-20	HON1FV	6	104	0.4
may-20	HON2FV	6	104	0.5
may-20	HON3FV	6	104	0.0
may-20	IGLEFV	6	104	13.9
may-20	ISBA	3	107	0.0
may-20	JDAR	2	102	0.6
may-20	JUMEEO	4	107	0.7
may-20	JUNT	3	102	0.0
may-20	LCA2EO	4	101	6.7
may-20	LCASEO	4	101	38.4
may-20	LDCU	1	104	0.0
may-20	LDCU	1	104	0.0
may-20	LDCUHI	5	104	0.5
may-20	LEAL	3	107	0.0
may-20	LLANFV	6	107	2.6
may-20	LLOMFV	6	104	0.3
may-20	LMADHI	5	107	9.3
may-20	LMO2HI	5	102	1.1
may-20	LOM2EO	4	108	20.9
may-20	LOM4EO	4	108	12.2
may-20	LQUIHI	5	107	0.5
may-20	LUJAHI	5	104	0.2
may-20	LUNLHI	5	104	1.0
may-20	LVINHI	5	102	0.0
may-20	MANAEO	4	108	45.7
may-20	MANQEO	4	102	21.8
may-20	NEC1EO	4	101	15.5
may-20	NECOEO	4	101	0.0
may-20	NIDE	3	101	0.0
may-20	NIH4HI	5	104	0.1
may-20	NON0FV	6	107	5.3
may-20	NPUE	1	101	0.0
may-20	NPUE	1	101	0.0
may-20	OLIVEO	4	102	8.9
may-20	PAMEEO	4	101	21.0
may-20	PASIFV	6	104	0.1
may-20	PERG	2	101	0.9
may-20	PESP	3	106	1.7
may-20	PMA1EO	4	108	25.0
may-20	PMA2EO	4	108	52.9
may-20	PMORHI	5	102	2.2
may-20	PNUE	1	101	0.0
may-20	PNUE	1	101	0.0
may-20	POM1EO	4	103	35.9
may-20	POM2EO	4	103	4.3
may-20	PROD	3	102	6.1
may-20	PROV	3	107	1.2
may-20	PUPI	3	106	6.2
may-20	PVIEHI	5	107	5.1
may-20	QULLHI	5	104	4.8
may-20	RAW1EO	4	108	15.1
may-20	RAW2EO	4	108	8.9
may-20	RAW3EO	4	108	9.1
may-20	REOLHI	5	102	2.9
may-20	RESCHI	5	103	2.0
may-20	RHONHI	5	107	9.0
may-20	ROMEHI	5	103	0.2
may-20	RREYHI	5	107	2.8
may-20	SALOHI	5	104	0.2
may-20	SANDFV	6	104	0.9
may-20	SANDHI	5	103	2.0
may-20	SARC	1	104	0.0
may-20	SARC	1	104	0.0
may-20	SARC	1	104	0.0
may-20	SAUJFV	6	107	3.7
may-20	SEMIHI	5	105	0.0
may-20	SGUIHI	5	104	0.0
may-20	SJMTEO	4	101	56.5
may-20	SJU2FV	6	104	0.1
may-20	SJUAFV	6	104	0.2
may-20	SMAN	2	101	3.7
may-20	SMARHI	5	104	0.9
may-20	SMIG	2	101	7.0
may-20	SNIC	1	105	0.0
may-20	SPEV	2	105	0.8
may-20	SPUNFV	6	102	0.6
may-20	SROQHI	5	102	4.6
may-20	TABA	3	107	1.7
may-20	TBENHI	5	104	0.0
may-20	TICI	3	102	2.0
may-20	TIGO	2	102	0.4
may-20	TIMB	1	105	0.0
may-20	TIN2FV	6	107	1.1
may-20	TINOFV	6	107	2.4
may-20	TORDEO	4	108	0.0
may-20	TSANFV	6	102	0.1
may-20	TUNAHI	5	107	4.0
may-20	UL42FV	6	104	0.6
may-20	ULL3FV	6	104	5.1
may-20	ULL4FV	6	104	1.9
may-20	ULLUHI	5	104	6.0
may-20	ULN1FV	6	104	3.9
may-20	ULN2FV	6	104	3.9
may-20	VLO2EO	4	101	1.6
may-20	VLONEO	4	101	23.0
may-20	VROS	2	102	0.3
may-20	YANQ	2	102	0.8
jun-20	ACHIEO	4	102	16.8
jun-20	ALU1EO	4	108	24.4
jun-20	ALUAEO	4	108	37.6
jun-20	AMEGHI	5	108	5.5
jun-20	ANPCFV	6	104	0.3
jun-20	AR21EO	4	107	17.7
jun-20	ARAUEO	4	107	3.5
jun-20	ARAUEO	4	107	4.2
jun-20	AVEL	2	105	4.3
jun-20	BAHIEO	4	101	18.2
jun-20	BANDEO	4	101	12.0
jun-20	BIC2EO	4	108	11.2
jun-20	BICEEO	4	108	45.4
jun-20	BRC1	2	102	1.1
jun-20	BRC1	2	102	0.5
jun-20	BRC2	2	102	0.8
jun-20	BRC2	2	102	0.8
jun-20	CADIHI	5	107	2.5
jun-20	CAFAFV	6	107	10.8
jun-20	CALEHI	5	102	0.0
jun-20	CALOFV	6	102	3.0
jun-20	CARRHI	5	104	0.0
jun-20	CASSHI	5	102	2.6
jun-20	CEJEHI	5	102	0.1
jun-20	CESPHI	5	103	3.7
jun-20	CHEPFV	6	107	0.2
jun-20	CHI1FV	6	104	0.3
jun-20	CHNOEO	4	108	11.3
jun-20	CIPOHI	5	103	0.0
jun-20	CITR	2	107	1.8
jun-20	COROHI	5	104	0.0
jun-20	CORTEO	4	101	34.3
jun-20	CSOLFV	6	102	0.4
jun-20	CUM2FV	6	102	0.5
jun-20	CUMBFV	6	102	2.9
jun-20	CVIEHI	5	104	1.1
jun-20	DIA2EO	4	108	9.7
jun-20	DIADEO	4	108	2.2
jun-20	DIAGFV	6	104	0.3
jun-20	EN1MEO	4	101	7.2
jun-20	ENE1EO	4	101	24.3
jun-20	ENRS	2	101	3.2
jun-20	ESCAHI	5	107	0.0
jun-20	ETIGHI	5	104	0.0
jun-20	FIAMFV	6	107	1.5
jun-20	FSIMHI	5	102	2.8
jun-20	GARAEO	4	108	10.2
jun-20	GIG1	2	102	0.1
jun-20	GNV1EO	4	101	0.0
jun-20	GNV2EO	4	101	17.1
jun-20	GRIOEO	4	101	4.0
jun-20	HON1FV	6	104	0.3
jun-20	HON2FV	6	104	0.5
jun-20	HON3FV	6	104	0.0
jun-20	IGLEFV	6	104	11.2
jun-20	ISBA	3	107	0.6
jun-20	JDAR	2	102	0.7
jun-20	JUMEEO	4	107	0.8
jun-20	JUNT	3	102	0.0
jun-20	LCA2EO	4	101	6.0
jun-20	LCASEO	4	101	34.4
jun-20	LDCUHI	5	104	0.5
jun-20	LEAL	3	107	1.1
jun-20	LLANFV	6	107	2.1
jun-20	LLOMFV	6	104	0.2
jun-20	LMADHI	5	107	5.3
jun-20	LMO2HI	5	102	1.1
jun-20	LOM2EO	4	108	22.0
jun-20	LOM4EO	4	108	12.8
jun-20	LQUIHI	5	107	0.5
jun-20	LUJAHI	5	104	0.1
jun-20	LUNLHI	5	104	0.4
jun-20	LVINHI	5	102	0.0
jun-20	MANAEO	4	108	42.2
jun-20	MANQEO	4	102	21.3
jun-20	NEC1EO	4	101	12.9
jun-20	NECOEO	4	101	0.0
jun-20	NEU1EO	4	103	3.9
jun-20	NIDE	3	101	0.0
jun-20	NIH4HI	5	104	0.1
jun-20	NON0FV	6	107	4.7
jun-20	OLIVEO	4	102	8.7
jun-20	PAMEEO	4	101	18.8
jun-20	PASIFV	6	104	0.1
jun-20	PERG	2	101	1.0
jun-20	PESP	3	106	1.7
jun-20	PMA1EO	4	108	25.3
jun-20	PMA2EO	4	108	55.0
jun-20	PMORHI	5	102	1.9
jun-20	POM1EO	4	103	36.2
jun-20	POM2EO	4	103	3.9
jun-20	PROD	3	102	2.5
jun-20	PROV	3	107	3.9
jun-20	PUPI	3	106	7.8
jun-20	PVIEHI	5	107	3.3
jun-20	QULLHI	5	104	1.3
jun-20	RAW1EO	4	108	15.1
jun-20	RAW2EO	4	108	9.0
jun-20	RAW3EO	4	108	9.0
jun-20	REOLHI	5	102	2.0
jun-20	RESCHI	5	103	2.4
jun-20	RHONHI	5	107	8.5
jun-20	ROMEHI	5	103	0.0
jun-20	RREYHI	5	107	2.1
jun-20	SANDFV	6	104	0.7
jun-20	SANDHI	5	103	0.0
jun-20	SAUJFV	6	107	3.1
jun-20	SJMTEO	4	101	58.9
jun-20	SJU2FV	6	104	0.1
jun-20	SJUAFV	6	104	0.1
jun-20	SMAN	2	101	3.3
jun-20	SMARHI	5	104	0.5
jun-20	SMIG	2	101	6.2
jun-20	SPEV	2	105	0.9
jun-20	SPUNFV	6	102	0.4
jun-20	SROQHI	5	102	4.0
jun-20	TABA	3	107	19.4
jun-20	TAMBFV	6	104	0.1
jun-20	TBENHI	5	104	0.0
jun-20	TICI	3	102	2.3
jun-20	TIGO	2	102	0.5
jun-20	TIN2FV	6	107	0.9
jun-20	TINOFV	6	107	2.1
jun-20	TORDEO	4	108	0.0
jun-20	TSANFV	6	102	0.1
jun-20	TUNAHI	5	107	3.9
jun-20	UL42FV	6	104	0.5
jun-20	ULL3FV	6	104	4.2
jun-20	ULL4FV	6	104	1.6
jun-20	ULLUHI	5	104	2.6
jun-20	ULN1FV	6	104	3.3
jun-20	ULN2FV	6	104	3.3
jun-20	VLO2EO	4	101	1.5
jun-20	VLONEO	4	101	22.0
jun-20	VROS	2	102	0.4
jun-20	YANQ	2	102	0.6
jun-20	SALOHI	5	104	0.1
jun-20	AESP	1	105	0.0
jun-20	AESP	1	105	0.0
jun-20	DSUD	1	101	0.0
jun-20	DSUD	1	101	0.0
jun-20	LDCU	1	104	0.0
jun-20	LDCU	1	104	0.0
jun-20	NPUE	1	101	0.0
jun-20	NPUE	1	101	0.0
jun-20	PNUE	1	101	0.0
jun-20	PNUE	1	101	0.0
jun-20	SARC	1	104	0.0
jun-20	SARC	1	104	0.0
jun-20	SARC	1	104	0.0
jun-20	SNIC	1	105	0.0
jun-20	TIMB	1	105	0.0
jun-20	SGUIHI	5	104	0.0
jun-20	SEMIHI	5	105	0.0
jun-20	CACVHI	5	104	0.0
jul-20	CACVHI	5	104	0.0
jul-20	SEMIHI	5	105	0.0
jul-20	ACHIEO	4	102	17.4
jul-20	ALU1EO	4	108	27.0
jul-20	ALUAEO	4	108	38.8
jul-20	AMEGHI	5	108	6.0
jul-20	ANPCFV	6	104	0.3
jul-20	AR21EO	4	107	23.7
jul-20	ARA2EO	4	107	3.6
jul-20	ARAUEO	4	107	5.1
jul-20	AVEL	2	105	4.5
jul-20	BAHIEO	4	101	23.0
jul-20	BANDEO	4	101	12.6
jul-20	BIC2EO	4	108	7.8
jul-20	BICEEO	4	108	31.0
jul-20	BRC1	2	102	1.0
jul-20	BRC1	2	102	0.7
jul-20	BRC2	2	102	0.8
jul-20	BRC2	2	102	0.9
jul-20	CADIHI	5	107	2.7
jul-20	CAFAFV	6	107	13.2
jul-20	CALEHI	5	102	0.0
jul-20	CALOFV	6	102	3.0
jul-20	CARRHI	5	104	2.7
jul-20	CASSHI	5	102	2.0
jul-20	CEJEHI	5	102	0.0
jul-20	CESPHI	5	103	2.5
jul-20	JUNT	3	102	0.0
jul-20	CHEPFV	6	107	0.2
jul-20	CHI1FV	6	104	0.3
jul-20	CHNOEO	4	108	12.2
jul-20	CIPOHI	5	103	0.0
jul-20	CITR	2	107	1.9
jul-20	COROHI	5	104	0.0
jul-20	CORTEO	4	101	38.7
jul-20	CSOLFV	6	102	0.5
jul-20	CUM2FV	6	102	0.5
jul-20	CUMBFV	6	102	2.9
jul-20	CVIEHI	5	104	1.6
jul-20	DIA2EO	4	108	6.6
jul-20	DIADEO	4	108	1.5
jul-20	DIAGFV	6	104	0.3
jul-20	EN1MEO	4	101	6.8
jul-20	ENE1EO	4	101	27.8
jul-20	ENRS	2	101	3.7
jul-20	ESCAHI	5	107	0.5
jul-20	ETIGHI	5	104	0.0
jul-20	FIAMFV	6	107	1.8
jul-20	FSIMHI	5	102	2.3
jul-20	GARAEO	4	108	8.5
jul-20	GIG1	2	102	0.2
jul-20	GNV1EO	4	101	9.1
jul-20	GNV2EO	4	101	18.4
jul-20	GRIOEO	4	101	4.5
jul-20	HON1FV	6	104	0.3
jul-20	HON2FV	6	104	0.5
jul-20	IGLEFV	6	104	13.4
jul-20	ISBA	3	107	2.9
jul-20	JDAR	2	102	0.7
jul-20	JUMEEO	4	107	1.4
jul-20	LCA2EO	4	101	6.7
jul-20	LCASEO	4	101	38.5
jul-20	LDCUHI	5	104	0.5
jul-20	LEAL	3	107	1.3
jul-20	LLANFV	6	107	2.4
jul-20	LLOMFV	6	104	0.2
jul-20	LMADHI	5	107	4.1
jul-20	LMO2HI	5	102	1.1
jul-20	LOM2EO	4	108	22.8
jul-20	LOM4EO	4	108	13.3
jul-20	LQUIHI	5	107	0.6
jul-20	LUJAHI	5	104	0.2
jul-20	LUNLHI	5	104	0.0
jul-20	LVINHI	5	102	0.0
jul-20	MANAEO	4	108	32.3
jul-20	MANQEO	4	102	5.8
jul-20	NEC1EO	4	101	16.2
jul-20	NECOEO	4	101	0.0
jul-20	NEU1EO	4	103	13.2
jul-20	NIDE	3	101	0.0
jul-20	NIH4HI	5	104	0.1
jul-20	NON0FV	6	107	5.4
jul-20	OLIVEO	4	102	2.4
jul-20	PAMEEO	4	101	20.3
jul-20	PASIFV	6	104	0.1
jul-20	PERG	2	101	0.8
jul-20	PESP	3	106	1.8
jul-20	PMA1EO	4	108	27.7
jul-20	PMA2EO	4	108	57.3
jul-20	PMORHI	5	102	0.1
jul-20	POM1EO	4	103	36.0
jul-20	POM2EO	4	103	3.1
jul-20	PROD	3	102	6.1
jul-20	PROV	3	107	3.9
jul-20	PUPI	3	106	7.2
jul-20	PVIEHI	5	107	2.5
jul-20	QULLHI	5	104	1.7
jul-20	RAW1EO	4	108	15.4
jul-20	RAW2EO	4	108	9.7
jul-20	RAW3EO	4	108	8.8
jul-20	REOLHI	5	102	1.6
jul-20	RESCHI	5	103	2.9
jul-20	RHONHI	5	107	9.4
jul-20	ROMEHI	5	103	0.0
jul-20	RREYHI	5	107	1.8
jul-20	SALOHI	5	104	0.0
jul-20	SANDFV	6	104	0.7
jul-20	SANDHI	5	103	0.0
jul-20	SAUJFV	6	107	3.6
jul-20	SGUIHI	5	104	0.0
jul-20	SJMTEO	4	101	75.3
jul-20	SJMTEO	4	101	11.4
jul-20	SJU2FV	6	104	0.1
jul-20	SJUAFV	6	104	0.1
jul-20	SMAN	2	101	3.7
jul-20	SMARHI	5	104	0.6
jul-20	SMIG	2	101	6.4
jul-20	SPEV	2	105	1.0
jul-20	SPUNFV	6	102	0.5
jul-20	SROQHI	5	102	3.7
jul-20	TABA	3	107	17.8
jul-20	TAMBFV	6	104	0.5
jul-20	TBENHI	5	104	0.3
jul-20	TICI	3	102	2.2
jul-20	TIGO	2	102	0.5
jul-20	TIN2FV	6	107	1.1
jul-20	TINOFV	6	107	2.5
jul-20	TORDEO	4	108	0.0
jul-20	TSANFV	6	102	0.1
jul-20	TUNAHI	5	107	4.1
jul-20	UL42FV	6	104	0.8
jul-20	ULL3FV	6	104	4.0
jul-20	ULL4FV	6	104	1.5
jul-20	ULLUHI	5	104	3.4
jul-20	ULN1FV	6	104	3.1
jul-20	ULN2FV	6	104	3.0
jul-20	VLO2EO	4	101	1.5
jul-20	VLONEO	4	101	22.7
jul-20	VROS	2	102	0.6
jul-20	YANQ	2	102	0.5
jul-20	AESP	1	105	0.0
jul-20	AESP	1	105	0.0
jul-20	DSUD	1	101	0.0
jul-20	DSUD	1	101	0.0
jul-20	LDCU	1	104	0.0
jul-20	LDCU	1	104	0.0
jul-20	NPUE	1	101	0.0
jul-20	NPUE	1	101	0.0
jul-20	PNUE	1	101	0.0
jul-20	PNUE	1	101	0.0
jul-20	SARC	1	104	0.0
jul-20	SARC	1	104	0.0
jul-20	SARC	1	104	0.0
jul-20	SNIC	1	105	0.0
jul-20	TIMB	1	105	0.0
jul-20	GARR	3	106	1.3
jul-20	BSRO	3	106	0.0
jul-20	HON3FV	6	104	0.0
ago-20	HON3FV	6	104	0.0
ago-20	ACHIEO	4	102	18.8
ago-20	ALU1EO	4	108	32.5
ago-20	ALUAEO	4	108	47.0
ago-20	AMEGHI	5	108	9.9
ago-20	ANPCFV	6	104	0.5
ago-20	AR21EO	4	107	30.5
ago-20	ARA2EO	4	107	4.3
ago-20	ARAUEO	4	107	6.2
ago-20	AVEL	2	105	4.5
ago-20	BAHIEO	4	101	22.5
ago-20	BANDEO	4	101	13.7
ago-20	BIC2EO	4	108	11.9
ago-20	BICEEO	4	108	49.6
ago-20	BRC1	2	102	1.3
ago-20	BRC1	2	102	0.7
ago-20	BRC2	2	102	0.8
ago-20	BRC2	2	102	0.8
ago-20	CADIHI	5	107	2.8
ago-20	CAFAFV	6	107	15.4
ago-20	CALOFV	6	102	4.4
ago-20	CARRHI	5	104	5.1
ago-20	CASSHI	5	102	2.3
ago-20	CEJEHI	5	102	0.0
ago-20	CESPHI	5	103	1.8
ago-20	CHEPFV	6	107	0.3
ago-20	CHI1FV	6	104	0.4
ago-20	CHNOEO	4	108	14.2
ago-20	CIPOHI	5	103	0.2
ago-20	CITR	2	107	0.6
ago-20	COROHI	5	104	1.0
ago-20	CORTEO	4	101	40.8
